"fortnight","Site","start","end","rnc","temp","niwa.max.temp","evapo.trans","niwa.rain.days","EvapoTrans.1","EvapoTrans.2","EvapoTrans.3","EvapoTrans.4","EvapoTrans.5","EvapoTrans.6","EvapoTrans.7","EvapoTrans.8","EvapoTrans.9","EvapoTrans.10","EvapoTrans.11","EvapoTrans.12","EvapoTrans.13","EvapoTrans.14","EvapoTrans.15","EvapoTrans.16","EvapoTrans.17","EvapoTrans.18","EvapoTrans.19","EvapoTrans.20","EvapoTrans.21","EvapoTrans.22","EvapoTrans.23","EvapoTrans.24","EvapoTrans.25","EvapoTrans.26","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","Temp.11","Temp.12","Temp.13","Temp.14","Temp.15","Temp.16","Temp.17","Temp.18","Temp.19","Temp.20","Temp.21","Temp.22","Temp.23","Temp.24","Temp.25","Temp.26","RainDays.1","RainDays.2","RainDays.3","RainDays.4","RainDays.5","RainDays.6","RainDays.7","RainDays.8","RainDays.9","RainDays.10","RainDays.11","RainDays.12","RainDays.13","RainDays.14","RainDays.15","RainDays.16","RainDays.17","RainDays.18","RainDays.19","RainDays.20","RainDays.21","RainDays.22","RainDays.23","RainDays.24","RainDays.25","RainDays.26","MaxTemp.1","MaxTemp.2","MaxTemp.3","MaxTemp.4","MaxTemp.5","MaxTemp.6","MaxTemp.7","MaxTemp.8","MaxTemp.9","MaxTemp.10","MaxTemp.11","MaxTemp.12","MaxTemp.13","MaxTemp.14","MaxTemp.15","MaxTemp.16","MaxTemp.17","MaxTemp.18","MaxTemp.19","MaxTemp.20","MaxTemp.21","MaxTemp.22","MaxTemp.23","MaxTemp.24","MaxTemp.25","MaxTemp.26","wet","rain.days.mnth","temp.mnth","evapo.trans.mnth","rain.days.qrt.1","rain.days.qrt.2","rain.days.qrt.3","rain.days.qrt.4","temp.qrt.1","temp.qrt.2","temp.qrt.3","temp.qrt.4","max.temp.qrt.1","max.temp.qrt.2","max.temp.qrt.3","max.temp.qrt.4","evapo.trans.qrt.1","evapo.trans.qrt.2","evapo.trans.qrt.3","evapo.trans.qrt.4","Season"
9,"Yellow",2018-03-26,2018-04-09,0,14.5475216905192,20.4714285714286,1.60198616252832,2,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,0.864602855048139,0.962598002547942,1.1014721056434,1.07652020695922,1.03708038896255,1.28141218550412,1.36669980621668,1.4186974714113,1.71651800443621,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,6.44751793305433,7.74492904301289,6.87795383021798,8.69317952419196,8.90261774610064,10.0532963231848,12.3592414059086,14.7234801035659,15.7899382556123,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,8,4,4,4,8,4,6,7,4,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,10.6642857142857,12.6857142857143,13.1,14.1785714285714,13.4142857142857,15.9071428571429,17.9714285714286,19.5785714285714,21.9285714285714,0.202380952380952,5,16.1035714285714,2.37142857142857,33,30,49,30,19.2619047619048,15.3511904761905,8.225,9.31428571428571,22.4416666666667,18.9,12.6238095238095,14.5428571428571,3.31547619047619,3.32738095238095,1.01904761904762,0.797619047619048,"autumn"
10,"Yellow",2018-04-09,2018-04-23,0,11.8707292363286,15.9285714285714,1.20521410974422,8,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,0.864602855048139,0.962598002547942,1.1014721056434,1.07652020695922,1.03708038896255,1.28141218550412,1.36669980621668,1.4186974714113,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,6.44751793305433,7.74492904301289,6.87795383021798,8.69317952419196,8.90261774610064,10.0532963231848,12.3592414059086,14.7234801035659,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,8,4,4,4,8,4,6,7,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,10.6642857142857,12.6857142857143,13.1,14.1785714285714,13.4142857142857,15.9071428571429,17.9714285714286,19.5785714285714,0.526785714285714,10,14.3785714285714,1.775,31,25,50,32,18.55,16.725,9.14285714285714,8.19285714285714,22.1702380952381,20.0369047619048,13.3928571428571,13.325,2.98571428571429,3.72261904761905,1.23571428571429,0.635714285714286,"autumn"
11,"Yellow",2018-04-23,2018-05-07,0.714285714285714,11.6780489321891,16.8571428571429,1.25053592927322,3,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,0.864602855048139,0.962598002547942,1.1014721056434,1.07652020695922,1.03708038896255,1.28141218550412,1.36669980621668,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,6.44751793305433,7.74492904301289,6.87795383021798,8.69317952419196,8.90261774610064,10.0532963231848,12.3592414059086,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,8,4,4,4,8,4,6,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,10.6642857142857,12.6857142857143,13.1,14.1785714285714,13.4142857142857,15.9071428571429,17.9714285714286,0.446428571428571,11,12.6142857142857,1.26785714285714,31,31,47,33,17.0630952380952,18.177380952381,10.2095238095238,7.52857142857143,20.6964285714286,21.4071428571429,14.2559523809524,12.5690476190476,2.56785714285714,3.87619047619048,1.63214285714286,0.553571428571429,"autumn"
12,"Yellow",2018-05-07,2018-05-21,0.428571428571429,11.8680716439973,16.45,1.13559557514943,10,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,0.864602855048139,0.962598002547942,1.1014721056434,1.07652020695922,1.03708038896255,1.28141218550412,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,6.44751793305433,7.74492904301289,6.87795383021798,8.69317952419196,8.90261774610064,10.0532963231848,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,8,4,4,4,8,4,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,10.6642857142857,12.6857142857143,13.1,14.1785714285714,13.4142857142857,15.9071428571429,0.681547619047619,13,12.2928571428571,0.978571428571429,26,32,46,33,15.8095238095238,19.1142857142857,11.2654761904762,7.28690476190476,19.847619047619,22.2440476190476,14.9357142857143,12.475,2.26547619047619,3.91309523809524,1.93928571428571,0.572619047619048,"autumn"
13,"Yellow",2018-05-21,2018-06-04,0.571428571428571,7.50521745477696,12.1,0.980373902981435,8,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,0.864602855048139,0.962598002547942,1.1014721056434,1.07652020695922,1.03708038896255,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,6.44751793305433,7.74492904301289,6.87795383021798,8.69317952419196,8.90261774610064,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,8,4,4,4,8,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,10.6642857142857,12.6857142857143,13.1,14.1785714285714,13.4142857142857,0.631853785900783,18,10.1214285714286,0.7,29,34,42,38,14.5797619047619,20.075,12.147619047619,7.26666666666667,18.7678571428571,23.0488095238095,15.727380952381,12.3369047619048,1.85,3.85833333333333,2.36785714285714,0.669047619047619,"autumn"
14,"Yellow",2018-06-06,2018-06-20,0.285714285714286,8.3283897728021,13.3428571428571,1.00435492321899,5,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,0.864602855048139,0.962598002547942,1.1014721056434,1.07652020695922,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,6.44751793305433,7.74492904301289,6.87795383021798,8.69317952419196,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,8,4,4,4,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,10.6642857142857,12.6857142857143,13.1,14.1785714285714,0.5,13,8.00714285714286,0.546428571428571,34,33,35,45,12.9464285714286,20.1107142857143,13.4964285714286,7.75357142857143,17.1130952380952,22.8940476190476,17.427380952381,12.2797619047619,1.44642857142857,3.625,2.88333333333333,0.785714285714286,"winter"
15,"Yellow",2018-06-18,2018-07-02,0.285714285714286,6.02288459617409,10.8928571428571,0.945345573432746,5,1.00435492321899,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,0.864602855048139,0.962598002547942,1.1014721056434,8.3283897728021,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,6.44751793305433,7.74492904301289,6.87795383021798,5,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,8,4,4,13.3428571428571,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,10.6642857142857,12.6857142857143,13.1,0.398809523809524,10,7.12857142857143,0.510714285714286,36,33,30,49,11.5595238095238,19.2619047619048,15.3511904761905,8.225,15.8583333333333,22.4416666666667,18.9,12.6238095238095,1.1,3.31547619047619,3.32738095238095,1.01904761904762,"winter"
16,"Yellow",2018-07-02,2018-07-16,0.571428571428571,6.49253521922765,11.5142857142857,0.951971485976267,6,0.945345573432746,1.00435492321899,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,0.864602855048139,0.962598002547942,6.02288459617409,8.3283897728021,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,6.44751793305433,7.74492904301289,5,5,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,8,4,10.8928571428571,13.3428571428571,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,10.6642857142857,12.6857142857143,0.550595238095238,11,6.20714285714286,0.496428571428571,39,31,25,50,9.95476190476191,18.55,16.725,9.14285714285714,14.2619047619048,22.1702380952381,20.0369047619048,13.3928571428571,0.826190476190476,2.98571428571429,3.72261904761905,1.23571428571429,"winter"
17,"Yellow",2018-07-16,2018-07-30,0.714285714285714,7.09791183193611,11.7785714285714,0.965440895231271,7,0.951971485976267,0.945345573432746,1.00435492321899,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,0.864602855048139,6.49253521922765,6.02288459617409,8.3283897728021,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,6.44751793305433,6,5,5,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,8,11.5142857142857,10.8928571428571,13.3428571428571,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,10.6642857142857,0.619047619047619,13,6.65,0.564285714285714,37,31,31,47,8.83571428571429,17.0630952380952,18.177380952381,10.2095238095238,13.5261904761905,20.6964285714286,21.4071428571429,14.2559523809524,0.673809523809524,2.56785714285714,3.87619047619048,1.63214285714286,"winter"
18,"Yellow",2018-07-30,2018-08-13,0.571428571428571,7.771713983104,12.8857142857143,1.05654835046817,6,0.965440895231271,0.951971485976267,0.945345573432746,1.00435492321899,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,0.952455948479998,7.09791183193611,6.49253521922765,6.02288459617409,8.3283897728021,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6.72316549541162,7,6,5,5,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,5,11.7785714285714,11.5142857142857,10.8928571428571,13.3428571428571,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,11.3714285714286,0.392857142857143,13,7.52857142857143,0.678571428571429,41,26,32,46,7.96666666666667,15.8095238095238,19.1142857142857,11.2654761904762,12.6797619047619,19.847619047619,22.2440476190476,14.9357142857143,0.591666666666667,2.26547619047619,3.91309523809524,1.93928571428571,"winter"
19,"Yellow",2018-08-13,2018-08-27,0.857142857142857,7.56450762239137,12.25,1.04224232523815,6,1.05654835046817,0.965440895231271,0.951971485976267,0.945345573432746,1.00435492321899,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,1.02073996987906,7.771713983104,7.09791183193611,6.49253521922765,6.02288459617409,8.3283897728021,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,8.14534755954124,6,7,6,5,5,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,8,12.8857142857143,11.7785714285714,11.5142857142857,10.8928571428571,13.3428571428571,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,12.85,0.463888888888889,12,7.85,0.85,37,29,34,42,7.24761904761905,14.5797619047619,20.075,12.147619047619,12.0857142857143,18.7678571428571,23.0488095238095,15.727380952381,0.573809523809524,1.85,3.85833333333333,2.36785714285714,"winter"
20,"Yellow",2018-08-28,2018-09-11,0,8.20909161132083,13.5,1.21832131066805,7,1.04224232523815,1.05654835046817,0.965440895231271,0.951971485976267,0.945345573432746,1.00435492321899,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,1.11298846647704,7.56450762239137,7.771713983104,7.09791183193611,6.49253521922765,6.02288459617409,8.3283897728021,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,8.40166149975617,6,6,7,6,5,5,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,9,12.25,12.8857142857143,11.7785714285714,11.5142857142857,10.8928571428571,13.3428571428571,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,13.35,0.477564102564103,13,8.14285714285714,1.23571428571429,35,34,33,35,7.20952380952381,12.9464285714286,20.1107142857143,13.4964285714286,12.1107142857143,17.1130952380952,22.8940476190476,17.427380952381,0.641666666666667,1.44642857142857,3.625,2.88333333333333,"winter"
21,"Yellow",2018-09-10,2018-09-24,0.714285714285714,10.1970326831828,16.65,1.47674800801061,2,1.21832131066805,1.04224232523815,1.05654835046817,0.965440895231271,0.951971485976267,0.945345573432746,1.00435492321899,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,1.06520164654076,8.20909161132083,7.56450762239137,7.771713983104,7.09791183193611,6.49253521922765,6.02288459617409,8.3283897728021,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,8.86111361093855,7,6,6,7,6,5,5,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,11,13.5,12.25,12.8857142857143,11.7785714285714,11.5142857142857,10.8928571428571,13.3428571428571,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,12.7571428571429,0.119047619047619,9,9.43571428571429,1.79285714285714,37,36,33,30,7.29285714285714,11.5595238095238,19.2619047619048,15.3511904761905,12.1369047619048,15.8583333333333,22.4416666666667,18.9,0.803571428571429,1.1,3.31547619047619,3.32738095238095,"spring"
22,"Yellow",2018-09-24,2018-10-08,0.142857142857143,9.6193374118408,15.1428571428571,1.43293656240038,3,1.47674800801061,1.21832131066805,1.04224232523815,1.05654835046817,0.965440895231271,0.951971485976267,0.945345573432746,1.00435492321899,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,1.27161270035652,10.1970326831828,8.20909161132083,7.56450762239137,7.771713983104,7.09791183193611,6.49253521922765,6.02288459617409,8.3283897728021,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,9.8770314658569,2,7,6,6,7,6,5,5,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,8,16.65,13.5,12.25,12.8857142857143,11.7785714285714,11.5142857142857,10.8928571428571,13.3428571428571,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,14.75,0.178571428571429,5,10.5357142857143,2.14285714285714,34,39,31,25,7.97857142857143,9.95476190476191,18.55,16.725,13.0964285714286,14.2619047619048,22.1702380952381,20.0369047619048,1.06904761904762,0.826190476190476,2.98571428571429,3.72261904761905,"spring"
23,"Yellow",2018-10-08,2018-10-22,0,10.1763353173194,17.3571428571429,1.74379612935898,2,1.43293656240038,1.47674800801061,1.21832131066805,1.04224232523815,1.05654835046817,0.965440895231271,0.951971485976267,0.945345573432746,1.00435492321899,0.980373902981435,1.13559557514943,1.25053592927322,1.20521410974422,1.60198616252832,1.66011979449799,1.76019262660868,1.84443855402781,1.67069584405073,1.9692008592734,1.97895096703924,2.12528766885513,2.0406721366538,1.76057915641973,1.43986787532586,1.57724909189896,1.22812208967372,9.6193374118408,10.1970326831828,8.20909161132083,7.56450762239137,7.771713983104,7.09791183193611,6.49253521922765,6.02288459617409,8.3283897728021,7.50521745477696,11.8680716439973,11.6780489321891,11.8707292363286,14.5475216905192,15.2199102183312,16.3936556103335,17.6435726863648,17.7492280511773,19.7619494076205,17.0749110967448,18.12962954645,16.6401792089591,12.5259812873095,12.9761719238153,11.5629457212952,11.1523822428683,3,2,7,6,6,7,6,5,5,8,10,3,8,2,3,3,7,8,8,4,3,4,5,7,2,9,15.1428571428571,16.65,13.5,12.25,12.8857142857143,11.7785714285714,11.5142857142857,10.8928571428571,13.3428571428571,12.1,16.45,16.8571428571429,15.9285714285714,20.4714285714286,20.8714285714286,22.0285714285714,22.9285714285714,21.95,24.7714285714286,22.1,23.5857142857143,22.9571428571429,18.1,16.9285714285714,16.55,15.2785714285714,0.100278551532033,5,11.025,2.575,31,37,31,31,8.73571428571429,8.83571428571429,17.0630952380952,18.177380952381,13.7011904761905,13.5261904761905,20.6964285714286,21.4071428571429,1.35238095238095,0.673809523809524,2.56785714285714,3.87619047619048,"spring"
